#L E_Pd_01_0001    x_Pd_01_0001    E_Pd_01_0002    x_Pd_01_0002    E_Pd_01_0003    x_Pd_01_0003    E_Pd_01_0004    x_Pd_01_0004    E_Pd_01_0005    x_Pd_01_0005
   2.495832e+04    +9.947198e-01   2.495825e+04    +9.983617e-01   2.495834e+04    +1.003022e+00   2.495821e+04    +9.981272e-01   2.495828e+04    +1.000520e+00
   2.495929e+04    +1.005226e+00   2.495932e+04    +1.006472e+00   2.495934e+04    +9.955823e-01   2.495919e+04    +1.000130e+00   2.495926e+04    +9.949840e-01
   2.496035e+04    +9.977802e-01   2.496025e+04    +9.997874e-01   2.496043e+04    +9.966101e-01   2.496021e+04    +1.005092e+00   2.496022e+04    +9.986350e-01
   2.496140e+04    +1.002402e+00   2.496131e+04    +1.001465e+00   2.496147e+04    +9.992380e-01   2.496126e+04    +1.001985e+00   2.496129e+04    +9.998976e-01
   2.496241e+04    +9.989607e-01   2.496236e+04    +1.000548e+00   2.496249e+04    +9.991410e-01   2.496227e+04    +1.003179e+00   2.496226e+04    +9.997291e-01
   2.496338e+04    +1.000605e+00   2.496331e+04    +9.965647e-01   2.496348e+04    +9.968373e-01   2.496336e+04    +1.002308e+00   2.496333e+04    +1.004729e+00
   2.496445e+04    +9.985830e-01   2.496444e+04    +1.000677e+00   2.496450e+04    +1.009077e+00   2.496436e+04    +1.001820e+00   2.496437e+04    +9.996950e-01
   2.496547e+04    +1.002045e+00   2.496542e+04    +9.969167e-01   2.496552e+04    +9.995721e-01   2.496537e+04    +9.961262e-01   2.496542e+04    +9.972608e-01
   2.496656e+04    +9.980931e-01   2.496646e+04    +1.002722e+00   2.496655e+04    +1.008544e+00   2.496637e+04    +9.998388e-01   2.496638e+04    +1.000443e+00
   2.496752e+04    +9.987232e-01   2.496746e+04    +1.001636e+00   2.496758e+04    +9.948222e-01   2.496745e+04    +9.975293e-01   2.496750e+04    +1.004515e+00
   2.496858e+04    +9.997311e-01   2.496854e+04    +9.986659e-01   2.496866e+04    +1.004905e+00   2.496852e+04    +1.005167e+00   2.496851e+04    +9.977063e-01
   2.496961e+04    +9.985100e-01   2.496947e+04    +1.004399e+00   2.496969e+04    +9.988461e-01   2.496950e+04    +9.976315e-01   2.496953e+04    +9.995091e-01
   2.497062e+04    +1.000719e+00   2.497053e+04    +1.001578e+00   2.497071e+04    +9.992699e-01   2.497054e+04    +9.947323e-01   2.497061e+04    +9.955555e-01
   2.497166e+04    +9.937401e-01   2.497159e+04    +1.001264e+00   2.497167e+04    +1.001223e+00   2.497156e+04    +9.930174e-01   2.497154e+04    +9.988579e-01
   2.497267e+04    +9.990932e-01   2.497261e+04    +1.000513e+00   2.497271e+04    +9.959282e-01   2.497261e+04    +9.990090e-01   2.497255e+04    +9.948576e-01
   2.497370e+04    +1.000669e+00   2.497365e+04    +1.000516e+00   2.497374e+04    +9.968392e-01   2.497362e+04    +1.000593e+00   2.497365e+04    +1.007042e+00
   2.497469e+04    +1.001998e+00   2.497465e+04    +1.000713e+00   2.497474e+04    +9.981000e-01   2.497463e+04    +9.976255e-01   2.497462e+04    +1.000491e+00
   2.497577e+04    +1.002165e+00   2.497570e+04    +9.953950e-01   2.497580e+04    +9.989442e-01   2.497564e+04    +1.010270e+00   2.497569e+04    +9.998990e-01
   2.497672e+04    +9.987764e-01   2.497663e+04    +1.000882e+00   2.497678e+04    +9.961178e-01   2.497661e+04    +1.000544e+00   2.497669e+04    +9.954095e-01
   2.497779e+04    +1.001315e+00   2.497772e+04    +1.000725e+00   2.497777e+04    +1.007594e+00   2.497770e+04    +1.007639e+00   2.497770e+04    +1.004123e+00
   2.497882e+04    +9.936577e-01   2.497875e+04    +1.002494e+00   2.497884e+04    +9.983010e-01   2.497872e+04    +9.936628e-01   2.497872e+04    +9.963057e-01
   2.497988e+04    +1.001149e+00   2.497975e+04    +9.983285e-01   2.497989e+04    +1.002717e+00   2.497970e+04    +1.001146e+00   2.497976e+04    +1.003141e+00
   2.498090e+04    +9.980679e-01   2.498073e+04    +9.998848e-01   2.498093e+04    +1.004191e+00   2.498076e+04    +1.002639e+00   2.498075e+04    +1.000934e+00
   2.498184e+04    +1.005957e+00   2.498177e+04    +9.997393e-01   2.498188e+04    +9.956091e-01   2.498174e+04    +9.969620e-01   2.498172e+04    +9.993034e-01
   2.498290e+04    +9.992787e-01   2.498279e+04    +9.976460e-01   2.498285e+04    +1.002086e+00   2.498276e+04    +9.960628e-01   2.498278e+04    +1.006009e+00
   2.498380e+04    +1.004529e+00   2.498384e+04    +1.007313e+00   2.498386e+04    +1.001885e+00   2.498374e+04    +1.000999e+00   2.498375e+04    +9.953293e-01
   2.498487e+04    +9.974093e-01   2.498480e+04    +1.010413e+00   2.498488e+04    +1.007917e+00   2.498475e+04    +1.001570e+00   2.498479e+04    +1.003390e+00
   2.498592e+04    +1.001040e+00   2.498586e+04    +9.930972e-01   2.498596e+04    +9.980326e-01   2.498585e+04    +1.004411e+00   2.498579e+04    +1.000546e+00
   2.498697e+04    +9.999536e-01   2.498686e+04    +1.004347e+00   2.498698e+04    +9.952033e-01   2.498681e+04    +9.981314e-01   2.498680e+04    +1.001744e+00
   2.498797e+04    +1.001870e+00   2.498789e+04    +9.981200e-01   2.498796e+04    +1.002206e+00   2.498781e+04    +9.981809e-01   2.498784e+04    +1.001222e+00
   2.498890e+04    +9.972598e-01   2.498879e+04    +9.994230e-01   2.498905e+04    +9.946312e-01   2.498884e+04    +1.003416e+00   2.498891e+04    +1.003624e+00
   2.498995e+04    +9.945152e-01   2.498990e+04    +9.964873e-01   2.498997e+04    +9.972037e-01   2.498989e+04    +1.000026e+00   2.498990e+04    +1.006958e+00
   2.499095e+04    +1.002322e+00   2.499097e+04    +9.984830e-01   2.499105e+04    +9.962971e-01   2.499089e+04    +9.972929e-01   2.499088e+04    +1.002573e+00
   2.499197e+04    +1.002551e+00   2.499189e+04    +9.941015e-01   2.499202e+04    +9.922976e-01   2.499192e+04    +1.004270e+00   2.499186e+04    +9.985332e-01
   2.499302e+04    +1.000139e+00   2.499291e+04    +9.952077e-01   2.499308e+04    +1.005884e+00   2.499292e+04    +9.979981e-01   2.499293e+04    +1.001551e+00
   2.499398e+04    +9.946655e-01   2.499392e+04    +9.976255e-01   2.499411e+04    +9.998416e-01   2.499391e+04    +9.993566e-01   2.499394e+04    +1.003174e+00
   2.499508e+04    +1.006024e+00   2.499496e+04    +1.004779e+00   2.499508e+04    +9.969552e-01   2.499488e+04    +1.004661e+00   2.499494e+04    +9.963708e-01
   2.499606e+04    +1.003243e+00   2.499597e+04    +9.928806e-01   2.499606e+04    +1.002806e+00   2.499594e+04    +9.945150e-01   2.499598e+04    +1.005522e+00
   2.499708e+04    +1.002184e+00   2.499702e+04    +9.981554e-01   2.499711e+04    +9.999782e-01   2.499698e+04    +9.973301e-01   2.499692e+04    +9.975781e-01
   2.499813e+04    +9.979178e-01   2.499797e+04    +9.985560e-01   2.499810e+04    +1.001533e+00   2.499800e+04    +9.963183e-01   2.499797e+04    +1.004329e+00
   2.499913e+04    +9.988554e-01   2.499901e+04    +9.973469e-01   2.499913e+04    +1.000083e+00   2.499903e+04    +9.978415e-01   2.499904e+04    +9.976821e-01
   2.500009e+04    +9.981263e-01   2.500006e+04    +1.002400e+00   2.500014e+04    +1.000800e+00   2.500005e+04    +1.000003e+00   2.500005e+04    +9.971838e-01
   2.500115e+04    +1.006377e+00   2.500112e+04    +9.976215e-01   2.500112e+04    +9.989499e-01   2.500102e+04    +1.003751e+00   2.500104e+04    +9.973297e-01
   2.500214e+04    +1.004770e+00   2.500209e+04    +1.005368e+00   2.500215e+04    +1.006859e+00   2.500196e+04    +1.006557e+00   2.500204e+04    +1.003014e+00
   2.500318e+04    +9.993179e-01   2.500304e+04    +1.000465e+00   2.500320e+04    +9.999539e-01   2.500306e+04    +1.001406e+00   2.500307e+04    +1.004479e+00
   2.500417e+04    +1.002290e+00   2.500412e+04    +9.989205e-01   2.500420e+04    +9.986040e-01   2.500406e+04    +1.000084e+00   2.500408e+04    +1.004966e+00
   2.500524e+04    +1.002775e+00   2.500516e+04    +1.001295e+00   2.500523e+04    +1.001023e+00   2.500507e+04    +1.002552e+00   2.500512e+04    +9.982553e-01
   2.500624e+04    +9.986180e-01   2.500617e+04    +1.000926e+00   2.500628e+04    +1.004753e+00   2.500611e+04    +1.000761e+00   2.500614e+04    +1.003122e+00
   2.500729e+04    +1.002823e+00   2.500720e+04    +1.000305e+00   2.500728e+04    +9.988868e-01   2.500705e+04    +1.006123e+00   2.500716e+04    +9.996997e-01
   2.500829e+04    +9.982155e-01   2.500812e+04    +1.001233e+00   2.500828e+04    +9.966774e-01   2.500819e+04    +9.988475e-01   2.500821e+04    +9.969055e-01
   2.500932e+04    +9.951587e-01   2.500922e+04    +1.000386e+00   2.500935e+04    +1.002006e+00   2.500923e+04    +9.999748e-01   2.500920e+04    +9.968906e-01
   2.501035e+04    +1.001152e+00   2.501022e+04    +1.007474e+00   2.501031e+04    +1.003653e+00   2.501019e+04    +9.987817e-01   2.501019e+04    +9.964586e-01
   2.501131e+04    +1.000068e+00   2.501125e+04    +1.002982e+00   2.501131e+04    +1.006813e+00   2.501117e+04    +1.001281e+00   2.501125e+04    +9.935524e-01
   2.501233e+04    +1.000799e+00   2.501223e+04    +1.001624e+00   2.501231e+04    +1.002464e+00   2.501223e+04    +1.003143e+00   2.501218e+04    +1.003235e+00
   2.501335e+04    +9.998604e-01   2.501323e+04    +1.000764e+00   2.501334e+04    +1.003588e+00   2.501321e+04    +9.970278e-01   2.501319e+04    +9.972157e-01
   2.501434e+04    +9.998811e-01   2.501423e+04    +1.001800e+00   2.501432e+04    +9.992698e-01   2.501420e+04    +1.001790e+00   2.501422e+04    +9.993227e-01
   2.501534e+04    +9.989460e-01   2.501531e+04    +1.004126e+00   2.501534e+04    +9.983784e-01   2.501523e+04    +1.002997e+00   2.501524e+04    +9.987194e-01
   2.501632e+04    +9.960747e-01   2.501625e+04    +1.001452e+00   2.501639e+04    +1.001780e+00   2.501623e+04    +1.000044e+00   2.501629e+04    +9.927788e-01
   2.501739e+04    +9.978409e-01   2.501729e+04    +1.001287e+00   2.501740e+04    +1.000258e+00   2.501726e+04    +9.992809e-01   2.501728e+04    +1.006320e+00
   2.501840e+04    +9.949218e-01   2.501828e+04    +1.004053e+00   2.501836e+04    +1.002098e+00   2.501824e+04    +9.990863e-01   2.501827e+04    +9.988210e-01
   2.501944e+04    +9.916407e-01   2.501925e+04    +1.004545e+00   2.501944e+04    +1.003292e+00   2.501926e+04    +9.983805e-01   2.501929e+04    +9.999221e-01
   2.502043e+04    +1.002987e+00   2.502030e+04    +9.979536e-01   2.502037e+04    +1.002464e+00   2.502028e+04    +1.005154e+00   2.502028e+04    +1.000506e+00
   2.502148e+04    +1.004300e+00   2.502139e+04    +9.943187e-01   2.502143e+04    +9.974887e-01   2.502128e+04    +1.001144e+00   2.502132e+04    +1.001289e+00
   2.502240e+04    +1.002144e+00   2.502238e+04    +1.001184e+00   2.502245e+04    +1.001640e+00   2.502232e+04    +9.982458e-01   2.502229e+04    +9.992736e-01
   2.502340e+04    +9.987957e-01   2.502333e+04    +1.004651e+00   2.502345e+04    +1.006980e+00   2.502331e+04    +1.005493e+00   2.502336e+04    +1.000703e+00
   2.502442e+04    +1.006797e+00   2.502439e+04    +9.988128e-01   2.502441e+04    +9.958425e-01   2.502424e+04    +9.978643e-01   2.502434e+04    +1.008393e+00
   2.502541e+04    +1.001302e+00   2.502535e+04    +9.975149e-01   2.502545e+04    +9.984048e-01   2.502531e+04    +1.001483e+00   2.502533e+04    +1.000549e+00
   2.502642e+04    +1.006325e+00   2.502637e+04    +1.006375e+00   2.502643e+04    +1.004452e+00   2.502633e+04    +1.001175e+00   2.502638e+04    +9.998779e-01
   2.502748e+04    +9.941387e-01   2.502738e+04    +1.001179e+00   2.502747e+04    +1.005607e+00   2.502739e+04    +9.968460e-01   2.502740e+04    +1.000333e+00
   2.502852e+04    +9.952910e-01   2.502838e+04    +1.001294e+00   2.502854e+04    +1.001087e+00   2.502839e+04    +1.000892e+00   2.502841e+04    +1.005530e+00
   2.502948e+04    +1.000802e+00   2.502945e+04    +9.956946e-01   2.502954e+04    +9.996941e-01   2.502936e+04    +1.001977e+00   2.502941e+04    +1.000209e+00
   2.503050e+04    +9.982210e-01   2.503042e+04    +9.990374e-01   2.503054e+04    +9.977065e-01   2.503038e+04    +1.000541e+00   2.503038e+04    +9.894170e-01
   2.503152e+04    +9.937949e-01   2.503142e+04    +9.982555e-01   2.503158e+04    +1.000909e+00   2.503138e+04    +1.003362e+00   2.503143e+04    +9.894184e-01
   2.503258e+04    +1.004254e+00   2.503254e+04    +9.989857e-01   2.503255e+04    +1.002584e+00   2.503239e+04    +1.003232e+00   2.503243e+04    +1.008927e+00
   2.503362e+04    +1.001630e+00   2.503350e+04    +1.005089e+00   2.503363e+04    +9.953755e-01   2.503348e+04    +1.002058e+00   2.503348e+04    +1.000864e+00
   2.503464e+04    +9.996572e-01   2.503450e+04    +1.004895e+00   2.503457e+04    +1.001292e+00   2.503445e+04    +9.992973e-01   2.503449e+04    +9.974255e-01
   2.503553e+04    +1.001181e+00   2.503554e+04    +9.997773e-01   2.503563e+04    +1.003139e+00   2.503551e+04    +1.002601e+00   2.503550e+04    +1.002200e+00
   2.503661e+04    +9.962774e-01   2.503654e+04    +1.001165e+00   2.503663e+04    +1.004804e+00   2.503649e+04    +1.004390e+00   2.503654e+04    +1.003121e+00
   2.503766e+04    +1.004116e+00   2.503761e+04    +9.953704e-01   2.503762e+04    +1.000606e+00   2.503755e+04    +1.001394e+00   2.503754e+04    +1.004298e+00
   2.503869e+04    +9.945286e-01   2.503859e+04    +1.001063e+00   2.503868e+04    +1.005935e+00   2.503863e+04    +9.968196e-01   2.503865e+04    +1.002440e+00
   2.503974e+04    +1.004694e+00   2.503965e+04    +1.002402e+00   2.503973e+04    +1.006055e+00   2.503959e+04    +1.002372e+00   2.503961e+04    +1.002959e+00
   2.504073e+04    +9.972570e-01   2.504062e+04    +9.976333e-01   2.504073e+04    +1.005122e+00   2.504063e+04    +1.002072e+00   2.504064e+04    +9.992204e-01
   2.504182e+04    +9.978080e-01   2.504165e+04    +1.002202e+00   2.504175e+04    +9.973283e-01   2.504162e+04    +9.954798e-01   2.504168e+04    +9.994983e-01
   2.504276e+04    +1.004089e+00   2.504268e+04    +9.946250e-01   2.504278e+04    +1.003485e+00   2.504260e+04    +1.003904e+00   2.504270e+04    +1.001086e+00
   2.504378e+04    +9.984457e-01   2.504364e+04    +9.968229e-01   2.504377e+04    +1.003516e+00   2.504362e+04    +9.980267e-01   2.504366e+04    +1.003313e+00
   2.504475e+04    +1.005566e+00   2.504467e+04    +9.997486e-01   2.504479e+04    +9.998891e-01   2.504466e+04    +1.001823e+00   2.504465e+04    +1.001702e+00
   2.504577e+04    +1.002478e+00   2.504568e+04    +9.990229e-01   2.504585e+04    +1.000484e+00   2.504570e+04    +9.957173e-01   2.504570e+04    +9.990707e-01
   2.504684e+04    +1.003464e+00   2.504672e+04    +1.006590e+00   2.504679e+04    +9.991434e-01   2.504671e+04    +1.003851e+00   2.504680e+04    +1.001557e+00
   2.504780e+04    +9.960446e-01   2.504778e+04    +9.987827e-01   2.504780e+04    +1.003886e+00   2.504767e+04    +9.966229e-01   2.504776e+04    +9.968263e-01
   2.504882e+04    +1.002981e+00   2.504878e+04    +1.005986e+00   2.504882e+04    +9.978494e-01   2.504868e+04    +1.000246e+00   2.504876e+04    +9.969691e-01
   2.504987e+04    +1.000851e+00   2.504977e+04    +1.001659e+00   2.504988e+04    +1.002915e+00   2.504974e+04    +1.006116e+00   2.504980e+04    +1.000614e+00
   2.505088e+04    +9.946712e-01   2.505073e+04    +9.971393e-01   2.505086e+04    +9.980485e-01   2.505076e+04    +9.998259e-01   2.505077e+04    +1.006069e+00
   2.505188e+04    +9.990360e-01   2.505174e+04    +1.000803e+00   2.505183e+04    +9.998428e-01   2.505171e+04    +1.000279e+00   2.505181e+04    +9.986520e-01
   2.505291e+04    +9.956961e-01   2.505281e+04    +1.002325e+00   2.505287e+04    +1.000596e+00   2.505276e+04    +1.000657e+00   2.505284e+04    +1.000918e+00
   2.505387e+04    +1.008448e+00   2.505379e+04    +9.979653e-01   2.505387e+04    +9.999858e-01   2.505379e+04    +9.976959e-01   2.505383e+04    +1.001689e+00
   2.505495e+04    +9.949764e-01   2.505484e+04    +1.007698e+00   2.505490e+04    +1.001888e+00   2.505483e+04    +1.000027e+00   2.505486e+04    +1.004081e+00
   2.505595e+04    +9.978865e-01   2.505577e+04    +9.967288e-01   2.505597e+04    +9.994626e-01   2.505581e+04    +1.002613e+00   2.505584e+04    +9.973804e-01
   2.505698e+04    +1.007773e+00   2.505685e+04    +1.002405e+00   2.505700e+04    +1.006850e+00   2.505691e+04    +9.980934e-01   2.505692e+04    +1.001382e+00
   2.505800e+04    +1.001651e+00   2.505791e+04    +1.005274e+00   2.505800e+04    +9.993755e-01   2.505793e+04    +1.005223e+00   2.505793e+04    +9.983394e-01
   2.505902e+04    +1.001044e+00   2.505892e+04    +1.000459e+00   2.505900e+04    +1.000630e+00   2.505891e+04    +9.985511e-01   2.505894e+04    +1.000571e+00
   2.506008e+04    +1.001787e+00   2.505998e+04    +9.988249e-01   2.506009e+04    +1.003643e+00   2.505997e+04    +1.002180e+00   2.505997e+04    +9.992431e-01
   2.506114e+04    +1.003966e+00   2.506100e+04    +9.967094e-01   2.506108e+04    +9.974407e-01   2.506098e+04    +1.008672e+00   2.506098e+04    +1.000891e+00
   2.506215e+04    +9.981472e-01   2.506204e+04    +9.999011e-01   2.506211e+04    +9.951541e-01   2.506202e+04    +1.000063e+00   2.506203e+04    +1.002373e+00
   2.506312e+04    +9.953970e-01   2.506306e+04    +1.001344e+00   2.506321e+04    +1.004618e+00   2.506305e+04    +1.004013e+00   2.506308e+04    +9.970782e-01
   2.506415e+04    +9.988617e-01   2.506412e+04    +9.987405e-01   2.506420e+04    +9.994875e-01   2.506418e+04    +1.001338e+00   2.506409e+04    +9.934628e-01
   2.506515e+04    +1.000240e+00   2.506508e+04    +1.003226e+00   2.506520e+04    +9.961273e-01   2.506508e+04    +1.004503e+00   2.506513e+04    +1.000942e+00
   2.506620e+04    +9.989066e-01   2.506608e+04    +1.002107e+00   2.506625e+04    +1.001991e+00   2.506614e+04    +1.001138e+00   2.506611e+04    +1.009931e+00
   2.506725e+04    +1.001899e+00   2.506716e+04    +1.001059e+00   2.506722e+04    +1.002726e+00   2.506716e+04    +9.961718e-01   2.506715e+04    +1.001765e+00
   2.506830e+04    +1.006451e+00   2.506816e+04    +9.996374e-01   2.506829e+04    +1.002322e+00   2.506819e+04    +9.980076e-01   2.506817e+04    +9.975278e-01
   2.506930e+04    +9.983312e-01   2.506920e+04    +1.004409e+00   2.506933e+04    +9.992414e-01   2.506917e+04    +9.971697e-01   2.506923e+04    +9.978130e-01
   2.507029e+04    +1.000740e+00   2.507024e+04    +1.003588e+00   2.507036e+04    +1.007988e+00   2.507023e+04    +9.912467e-01   2.507022e+04    +1.001419e+00
   2.507134e+04    +1.003401e+00   2.507129e+04    +9.930635e-01   2.507137e+04    +9.962938e-01   2.507123e+04    +9.995328e-01   2.507123e+04    +1.001842e+00
   2.507237e+04    +1.001598e+00   2.507230e+04    +9.990209e-01   2.507239e+04    +9.978337e-01   2.507232e+04    +9.993370e-01   2.507226e+04    +1.004734e+00
   2.507338e+04    +1.006640e+00   2.507335e+04    +9.952492e-01   2.507341e+04    +1.003294e+00   2.507325e+04    +1.004239e+00   2.507329e+04    +1.005862e+00
   2.507450e+04    +1.001101e+00   2.507436e+04    +9.988202e-01   2.507445e+04    +1.004059e+00   2.507434e+04    +9.995742e-01   2.507434e+04    +1.001266e+00
   2.507550e+04    +1.002284e+00   2.507545e+04    +1.008461e+00   2.507549e+04    +9.987586e-01   2.507537e+04    +1.001232e+00   2.507539e+04    +1.007289e+00
   2.507648e+04    +1.002837e+00   2.507644e+04    +1.001178e+00   2.507651e+04    +1.002870e+00   2.507644e+04    +9.996927e-01   2.507640e+04    +9.989393e-01
   2.507753e+04    +9.997238e-01   2.507745e+04    +1.001230e+00   2.507754e+04    +9.999132e-01   2.507740e+04    +1.000598e+00   2.507747e+04    +1.004715e+00
   2.507856e+04    +1.004503e+00   2.507848e+04    +1.003765e+00   2.507857e+04    +1.006629e+00   2.507846e+04    +1.003366e+00   2.507844e+04    +1.000665e+00
